기상관측일시,일사량(w/m^2),습도(%),절대습도,기온(degC),대기압(hPa)
2024-07-30 21:00,0,57.138,0.018,24.426,992.63654
2024-07-30 22:00,0,58.828,0.018,24.162,992.582
2024-07-30 23:00,0,59.527,0.018,23.897,992.5478
2024-07-31 0:00,0,58.856,0.017,23.74,992.52124
2024-07-31 1:00,0,60.335,0.018,24.115,992.423
2024-07-31 2:00,0,61.194,0.018,24.066,992.26514
2024-07-31 3:00,0,61.139,0.018,23.959,992.17
2024-07-31 4:00,0,62.587,0.018,23.816,992.4858
2024-07-31 5:00,0,62.833,0.018,23.813,992.7664
2024-07-31 6:00,9.545,64.714,0.018,23.678,993.0866
2024-07-31 7:00,125.49,63.22,0.018,25.531,993.1995
2024-07-31 8:00,268.308,61.638,0.018,27.465,993.02374
2024-07-31 9:00,397.357,59.292,0.018,28.847,992.83795
2024-07-31 10:00,559.755,57.47,0.018,30.13,992.5211
2024-07-31 11:00,682.987,55.948,0.018,31.387,992.15845
2024-07-31 12:00,717.691,54.619,0.018,32.608,991.6946
2024-07-31 13:00,735.077,53.9,0.018,33.131,991.15094
2024-07-31 14:00,750.854,52.972,0.019,33.25,990.7243
2024-07-31 15:00,685.762,51.925,0.019,33.676,990.3645
2024-07-31 16:00,537.296,52.123,0.019,32.506,990.2909
2024-07-31 17:00,370.208,51.56,0.019,31.252,990.0694
2024-07-31 18:00,199.537,52.332,0.019,29.968,989.9127
2024-07-31 19:00,34.293,53.908,0.019,28.297,990.2993
2024-07-31 20:00,0,56.554,0.019,26.702,990.6137
2024-07-31 21:00,0,59.305,0.019,25.517,990.99786
2024-07-31 22:00,0,59.742,0.019,25.397,990.88666
2024-07-31 23:00,0,59.928,0.019,25.035,990.8927
2024-08-01 0:00,0,60.62,0.018,24.671,990.7955
2024-08-01 1:00,0,62.679,0.019,24.64,990.881
2024-08-01 2:00,0,62.489,0.019,24.596,990.5499
2024-08-01 3:00,0,61.895,0.018,24.501,990.3095
2024-08-01 4:00,0,62.208,0.018,24.657,990.35486
2024-08-01 5:00,0,62.209,0.018,24.571,990.55884
2024-08-01 6:00,8.736,61.989,0.018,24.791,990.7895
2024-08-01 7:00,134.464,61.719,0.018,26.168,990.97784
2024-08-01 8:00,287.805,59.669,0.018,27.805,990.8747
2024-08-01 9:00,422.607,59.91,0.019,29.229,990.7947
2024-08-01 10:00,531.852,58.355,0.019,30.073,990.46674
2024-08-01 11:00,620.08,57.668,0.019,31.003,990.4207
2024-08-01 12:00,576.398,57.276,0.019,31.597,990.1131
2024-08-01 13:00,617.219,56.408,0.019,32.276,989.61383
2024-08-01 14:00,620.376,56.657,0.02,32.629,989.214
2024-08-01 15:00,573.442,56.744,0.02,32.99,988.9614
2024-08-01 16:00,466.661,55.608,0.02,32.342,988.7288
2024-08-01 17:00,330.535,58.181,0.02,31.405,988.43195
2024-08-01 18:00,182.386,59.231,0.02,30.356,988.2206
2024-08-01 19:00,33.068,60.667,0.02,28.689,988.66614
2024-08-01 20:00,0,61.976,0.02,27.35,989.1174
2024-08-01 21:00,0,63.229,0.02,26.313,989.5936
2024-08-01 22:00,0,65.24,0.02,26.014,989.7559
2024-08-01 23:00,0,66.842,0.02,25.837,989.83307
2024-08-02 0:00,0,67.802,0.02,25.651,989.6624
2024-08-02 1:00,0,67.308,0.02,25.72,989.5803
2024-08-02 2:00,0,68.206,0.02,25.635,989.1484
2024-08-02 3:00,0,68.273,0.019,25.357,988.9489
2024-08-02 4:00,0,68.141,0.019,25.336,988.81506
2024-08-02 5:00,0,67.98,0.019,25.247,988.82434
2024-08-02 6:00,7.932,67.491,0.019,25.293,988.8986
2024-08-02 7:00,124.081,66.589,0.019,26.726,989.1755
2024-08-02 8:00,227.094,66.364,0.019,27.837,989.56964
2024-08-02 9:00,355.406,66.858,0.02,29.105,989.6743
2024-08-02 10:00,465.817,66.189,0.02,30.064,989.65094
2024-08-02 11:00,558.063,63.413,0.02,31.533,989.47943
2024-08-02 12:00,526.442,62.65,0.02,31.819,989.4167
2024-08-02 13:00,559.879,63.094,0.02,31.868,989.10455
2024-08-02 14:00,511.366,63.489,0.02,32.248,988.72894
2024-08-02 15:00,537.07,62.331,0.02,32.969,988.2921
2024-08-02 16:00,478.431,61.663,0.021,32.27,988.1076
2024-08-02 17:00,352.271,61.295,0.021,31.359,988.08594
2024-08-02 18:00,185.237,61.912,0.021,30.304,988.378
2024-08-02 19:00,30.311,64.153,0.021,28.876,988.983
2024-08-02 20:00,0,66.389,0.021,27.718,989.5222
2024-08-02 21:00,0,69.188,0.021,26.813,990.0238
2024-08-02 22:00,0,70.563,0.02,26.474,990.29034
2024-08-02 23:00,0,71.865,0.02,26.146,990.55786
2024-08-03 0:00,0,72.754,0.02,25.884,990.92883
2024-08-03 1:00,0,70.637,0.02,26.065,990.8947
2024-08-03 2:00,0,71.089,0.02,25.943,990.9825
2024-08-03 3:00,0,71.224,0.02,25.814,990.88074
2024-08-03 4:00,0,71.032,0.02,25.772,991.1922
2024-08-03 5:00,0,70.788,0.02,25.63,991.57544
2024-08-03 6:00,7.253,70.023,0.02,25.654,991.96454
2024-08-03 7:00,112.049,68,0.02,27.057,992.23566
2024-08-03 8:00,248.12,66.715,0.02,28.302,992.4055
2024-08-03 9:00,342.017,65.054,0.02,29.603,992.5446
2024-08-03 10:00,516.236,63.206,0.02,30.801,992.54016
2024-08-03 11:00,623.914,60.737,0.02,32.171,992.3819
2024-08-03 12:00,697.448,58.062,0.02,33.677,992.2253
2024-08-03 13:00,727.794,56.392,0.02,33.578,991.88965
2024-08-03 14:00,658.342,56.545,0.02,33.645,991.3934
2024-08-03 15:00,637.57,51.255,0.019,33.904,991.0198
2024-08-03 16:00,544.251,52.23,0.02,33.127,990.6693
2024-08-03 17:00,376.564,53.104,0.02,32.021,990.51575
2024-08-03 18:00,192.563,53.939,0.02,30.767,990.3319
2024-08-03 19:00,29.249,54.985,0.02,29.114,990.8193
2024-08-03 20:00,0,57.62,0.02,27.501,991.46735
2024-08-03 21:00,0,57.892,0.019,26.242,992.04144
2024-08-03 22:00,0,60.683,0.019,25.865,992.4616
2024-08-03 23:00,0,62.094,0.019,25.582,992.5796
2024-08-04 0:00,0,62.675,0.019,25.326,992.63464
2024-08-04 1:00,0,66.514,0.02,26.167,992.6494
2024-08-04 2:00,0,68.238,0.02,25.971,992.38214
2024-08-04 3:00,0,68.67,0.02,25.824,992.25916
2024-08-04 4:00,0,69.455,0.02,25.777,992.36395
2024-08-04 5:00,0,69.869,0.02,25.723,992.726
2024-08-04 6:00,6.477,70.369,0.02,25.753,993.0175
2024-08-04 7:00,133.364,69.416,0.02,27.636,993.0974
2024-08-04 8:00,294.406,67.215,0.02,29.661,993.18066
2024-08-04 9:00,431.153,65.82,0.021,31.447,993.1649
2024-08-04 10:00,589.151,64.926,0.021,33.172,993.00336
2024-08-04 11:00,704.179,63.082,0.021,34.945,992.59863
2024-08-04 12:00,742.259,60.43,0.021,35.097,992.2616
2024-08-04 13:00,639.953,59.723,0.021,34.226,992.22534
2024-08-04 14:00,551.293,61.978,0.021,32.929,991.9258
2024-08-04 15:00,500.57,64.44,0.022,32.461,991.79517
2024-08-04 16:00,452.273,64.025,0.022,32.144,991.52325
2024-08-04 17:00,302.6,63.079,0.022,31.123,991.40027
2024-08-04 18:00,147.687,68.324,0.022,29.212,991.0716
2024-08-04 19:00,25.805,68.378,0.022,28.524,991.62415
2024-08-04 20:00,0,70.363,0.021,27.844,992.0563
2024-08-04 21:00,0,66.938,0.02,26.975,992.291
2024-08-04 22:00,0,68.274,0.02,26.815,992.6955
2024-08-04 23:00,0,70.049,0.02,26.582,992.8567
2024-08-05 0:00,0,71.757,0.02,26.267,992.9163
2024-08-05 1:00,0,67.866,0.019,26.315,992.302
2024-08-05 2:00,0,68.946,0.019,26.154,992.0514
2024-08-05 3:00,0,70.338,0.019,25.941,991.8812
2024-08-05 4:00,0,72.868,0.02,25.754,992.2216
2024-08-05 5:00,0,74.432,0.019,25.588,992.5511
2024-08-05 6:00,5.744,75.574,0.02,25.683,992.9665
2024-08-05 7:00,123.281,73.07,0.02,27.508,993.12573
2024-08-05 8:00,270.403,71.234,0.02,29.362,993.0235
2024-08-05 9:00,404.307,69.08,0.02,31.095,992.86426
2024-08-05 10:00,543.725,67.803,0.021,32.257,992.6642
2024-08-05 11:00,620.454,66.847,0.021,33.096,992.3792
2024-08-05 12:00,588.68,65.759,0.02,32.461,992.34894
2024-08-05 13:00,609.029,64.219,0.02,33.728,991.6673
2024-08-05 14:00,665.699,61.738,0.02,33.364,991.3617
2024-08-05 15:00,425.816,76.041,0.021,30.526,991.3217
2024-08-05 16:00,420.913,73.131,0.02,29.413,991.005
2024-08-05 17:00,310.961,67.856,0.02,30.229,990.90436
2024-08-05 18:00,161.764,71.041,0.021,29.138,991.3532
2024-08-05 19:00,24.801,73.8,0.021,28.162,991.4058
2024-08-05 20:00,0,74.297,0.021,27.531,991.87305
2024-08-05 21:00,0,74.642,0.021,26.913,991.7069
2024-08-05 22:00,0,73.634,0.02,26.672,991.4486
2024-08-05 23:00,0,73.829,0.02,26.561,991.561
2024-08-06 0:00,0,73.634,0.02,26.24,991.7269
2024-08-06 1:00,0,71.962,0.02,26.253,991.89966
2024-08-06 2:00,0,73.282,0.02,26.164,991.7631
2024-08-06 3:00,0,73.922,0.02,25.854,991.5737
2024-08-06 4:00,0,74.435,0.019,25.776,991.8725
2024-08-06 5:00,0,75.205,0.019,25.606,991.9831
2024-08-06 6:00,4.884,75.576,0.019,25.56,992.37415
2024-08-06 7:00,113.675,74.12,0.019,27.004,992.6212
2024-08-06 8:00,247.67,72.699,0.02,28.614,992.64636
2024-08-06 9:00,387.947,70.568,0.02,30.357,992.6283
2024-08-06 10:00,530.676,68.349,0.02,31.653,992.5948
2024-08-06 11:00,656.519,65.881,0.02,32.774,992.0284
2024-08-06 12:00,675.398,63.108,0.02,33.69,991.4903
2024-08-06 13:00,616.993,62.758,0.021,33.011,991.2417
2024-08-06 14:00,552.366,66.268,0.02,31.279,991.1423
2024-08-06 15:00,535.391,67.901,0.02,31.353,991.5439
2024-08-06 16:00,401.224,70.871,0.021,30.608,991.1327
2024-08-06 17:00,260.908,68.494,0.02,29.415,990.9298
2024-08-06 18:00,128.028,68.178,0.02,28.624,990.9527
2024-08-06 19:00,22.86,67.913,0.019,27.417,990.8202
2024-08-06 20:00,0,69.481,0.019,26.303,990.8996
2024-08-06 21:00,0,70.058,0.019,25.488,991.302
2024-08-06 22:00,0,71.666,0.019,25.29,991.1891
2024-08-06 23:00,0,71.121,0.018,25.03,991.3036
2024-08-07 0:00,0,72.261,0.018,24.805,991.12915
2024-08-07 1:00,0,69.845,0.019,25.232,991.43207
2024-08-07 2:00,0,71.719,0.019,25.037,991.3044
2024-08-07 3:00,0,72.962,0.019,24.958,991.3036
2024-08-07 4:00,0,73.089,0.019,25.019,991.6267
2024-08-07 5:00,0,73.317,0.019,24.897,991.8702
2024-08-07 6:00,4.454,74.506,0.019,24.852,991.9651
2024-08-07 7:00,127.412,72.952,0.019,26.639,992.12274
2024-08-07 8:00,279.12,70.767,0.019,28.511,992.21466
2024-08-07 9:00,441.922,68.289,0.02,30.411,992.2615
2024-08-07 10:00,611.72,65.072,0.02,32.073,991.9198
2024-08-07 11:00,743.113,61.63,0.019,33.572,991.28015
2024-08-07 12:00,785.24,57.702,0.019,34.756,990.9383
2024-08-07 13:00,787.917,57.098,0.019,34.912,990.3039
2024-08-07 14:00,661.99,58.282,0.019,33.776,989.67004
2024-08-07 15:00,604.937,57.537,0.019,34.001,989.3644
2024-08-07 16:00,480.947,58.816,0.02,32.985,989.0545
2024-08-07 17:00,336.497,58.065,0.02,31.719,988.79724
2024-08-07 18:00,171.555,59.199,0.02,30.145,988.7429
2024-08-07 19:00,21.809,62.338,0.02,28.767,989.0652
2024-08-07 20:00,0,61.881,0.019,27.347,989.51056
2024-08-07 21:00,0,63.052,0.019,26.185,989.85626
2024-08-07 22:00,0,64.051,0.019,25.861,990.02856
2024-08-07 23:00,0,65.064,0.019,25.688,990.0963
2024-08-08 0:00,0,67.045,0.019,25.356,990.00964
2024-08-08 1:00,0,68.157,0.018,24.892,989.9645
2024-08-08 2:00,0,67.647,0.018,24.658,989.5902
2024-08-08 3:00,0,69.331,0.018,24.505,989.32794
2024-08-08 4:00,0,71.947,0.018,24.535,989.49664
2024-08-08 5:00,0,73.096,0.018,24.412,989.6357
2024-08-08 6:00,3.872,73.533,0.018,24.524,989.7009
2024-08-08 7:00,105.656,72.618,0.019,26.116,990.0002
2024-08-08 8:00,232.894,71.417,0.019,27.801,989.9187
2024-08-08 9:00,374.753,70.476,0.019,29.522,990.01086
2024-08-08 10:00,507.745,70.993,0.02,30.117,990.06946
2024-08-08 11:00,598.905,67.839,0.019,30.964,989.86365
2024-08-08 12:00,456.254,70.571,0.019,29.258,989.9144
2024-08-08 13:00,514.182,71.135,0.019,29.165,989.4578
2024-08-08 14:00,335.556,74.764,0.02,28.364,989.26776
2024-08-08 15:00,254.289,72.611,0.019,27.7,988.727
2024-08-08 16:00,241.286,69.91,0.019,27.612,988.5765
2024-08-08 17:00,196.718,67.557,0.019,27.451,988.53
2024-08-08 18:00,97.686,66.736,0.019,26.784,988.519
2024-08-08 19:00,19.577,65.907,0.019,26.087,988.48865
2024-08-08 20:00,0,65.507,0.018,25.178,988.7682
2024-08-08 21:00,0,63.809,0.018,24.767,989.21967
2024-08-08 22:00,0,61.918,0.018,24.452,989.3256
2024-08-08 23:00,0,60.572,0.017,24.143,989.34515
2024-08-09 0:00,0,60.284,0.017,23.96,989.09625
2024-08-09 1:00,0,70.39,0.018,24.007,989.47235
2024-08-09 2:00,0,71.109,0.017,23.758,989.1538
2024-08-09 3:00,0,70.913,0.017,23.493,988.9701
2024-08-09 4:00,0,71.485,0.017,23.27,989.0904
2024-08-09 5:00,0,71.897,0.017,23.064,989.1951
2024-08-09 6:00,3.337,70.917,0.017,22.979,989.4071
2024-08-09 7:00,118.437,68.951,0.017,25.075,989.5246
2024-08-09 8:00,286.797,66.856,0.017,27.053,989.5067
2024-08-09 9:00,454.852,63.284,0.017,29.257,989.4529
2024-08-09 10:00,647.434,59.675,0.017,31.109,989.4663
2024-08-09 11:00,783.638,56.597,0.017,32.649,989.3502
2024-08-09 12:00,811.802,54.114,0.017,34.026,989.00116
2024-08-09 13:00,806.614,52.087,0.017,34.123,988.33435
2024-08-09 14:00,756.476,51.045,0.017,34.009,987.73535
2024-08-09 15:00,666.12,50.421,0.017,33.803,987.24207
2024-08-09 16:00,515.798,52.217,0.018,32.542,986.98254
2024-08-09 17:00,326.488,52.393,0.018,30.857,986.8768
2024-08-09 18:00,171.108,53.25,0.019,29.52,986.75885
2024-08-09 19:00,18.2,58.445,0.019,27.993,987.01105
2024-08-09 20:00,0,59.177,0.019,26.941,987.56573
2024-08-09 21:00,0,59.639,0.018,25.843,988.13617
2024-08-09 22:00,0,60.034,0.018,25.633,988.41797
2024-08-09 23:00,0,58.751,0.017,25.207,988.5328
2024-08-10 0:00,0,59.075,0.017,25.04,988.5817
2024-08-10 1:00,0,60.526,0.018,24.817,988.5114
2024-08-10 2:00,0,61.43,0.018,24.702,988.34534
2024-08-10 3:00,0,63.119,0.018,24.685,988.1422
2024-08-10 4:00,0,64.402,0.018,24.664,988.1962
2024-08-10 5:00,0,65.454,0.018,24.621,988.397
2024-08-10 6:00,2.819,66.226,0.018,24.632,988.63696
2024-08-10 7:00,104.9,65.59,0.018,26.121,988.719
2024-08-10 8:00,227.396,64.755,0.019,27.717,988.7056
2024-08-10 9:00,356.606,63.944,0.019,29.074,988.6261
2024-08-10 10:00,519.253,63.546,0.019,30.178,988.5115
2024-08-10 11:00,627.809,62.176,0.019,31.854,988.26575
2024-08-10 12:00,679.713,60.838,0.019,33.187,987.82227
2024-08-10 13:00,755.967,57.14,0.019,33.999,987.2143
2024-08-10 14:00,624.734,56.478,0.019,31.74,986.7697
2024-08-10 15:00,538.852,61.203,0.02,31.604,986.50287
2024-08-10 16:00,432.998,59.303,0.02,30.911,986.40356
2024-08-10 17:00,283.935,60.929,0.02,29.248,986.3537
2024-08-10 18:00,126.31,67.278,0.02,27.69,986.3439
2024-08-10 19:00,16.326,69.667,0.02,26.929,986.60315
2024-08-10 20:00,0,67.801,0.02,26.122,986.9109
2024-08-10 21:00,0,66.913,0.019,25.072,987.2497
2024-08-10 22:00,0,67.179,0.019,25.003,987.5039
2024-08-10 23:00,0,66.561,0.019,25.072,987.6039
2024-08-11 0:00,0,65.816,0.018,24.823,987.53546
2024-08-11 1:00,0,64.091,0.018,25.664,987.6627
2024-08-11 2:00,0,62.405,0.018,25.253,987.40405
2024-08-11 3:00,0,63.231,0.017,25.009,987.2079
2024-08-11 4:00,0,64.46,0.017,24.867,987.32385
2024-08-11 5:00,0,67.344,0.017,24.591,987.51514
2024-08-11 6:00,2.41,68.041,0.017,24.48,987.78326
2024-08-11 7:00,127.235,67.297,0.017,25.948,987.8738
2024-08-11 8:00,273.102,65.972,0.018,27.701,987.9537
2024-08-11 9:00,443.5,64.015,0.018,29.56,987.952
2024-08-11 10:00,591.146,60.764,0.018,31.178,987.71
2024-08-11 11:00,696.066,57.2,0.018,32.841,987.4413
2024-08-11 12:00,766.983,54.549,0.018,34.096,987.0873
2024-08-11 13:00,760.863,52.748,0.018,33.654,986.80176
2024-08-11 14:00,737.826,51.417,0.018,33.669,986.39014
2024-08-11 15:00,643.932,51.083,0.018,33.119,986.0715
2024-08-11 16:00,501.202,50.346,0.018,32.097,986.07526
2024-08-11 17:00,328.955,50.385,0.018,30.933,985.9387
2024-08-11 18:00,150.228,52.546,0.018,29.627,985.8604
2024-08-11 19:00,14.729,56.156,0.018,27.963,986.14734
2024-08-11 20:00,0,57.079,0.018,26.769,986.6362
2024-08-11 21:00,0,57.646,0.018,25.906,987.2419
2024-08-11 22:00,0,57.318,0.017,25.566,987.45496
2024-08-11 23:00,0,57.593,0.017,25.193,987.6042
2024-08-12 0:00,0,58.519,0.017,24.854,987.70703
2024-08-12 1:00,0,59.85,0.017,24.979,987.9169
2024-08-12 2:00,0,60.644,0.017,24.812,988.00415
2024-08-12 3:00,0,61.366,0.017,24.599,987.9881
2024-08-12 4:00,0,61.681,0.017,24.497,988.24304
2024-08-12 5:00,0,62.278,0.017,24.318,988.4836
2024-08-12 6:00,2.016,63.124,0.017,24.17,988.852
2024-08-12 7:00,119.309,62.401,0.017,25.808,989.1812
2024-08-12 8:00,296.449,61.601,0.017,27.595,989.46075
2024-08-12 9:00,463.123,60.06,0.018,29.554,989.63293
2024-08-12 10:00,602.548,58.578,0.018,31.108,989.4589
2024-08-12 11:00,698.332,55.747,0.018,32.693,989.22705
2024-08-12 12:00,763.039,54.017,0.018,33.924,988.95966
2024-08-12 13:00,787.304,52.89,0.018,34.316,988.66315
2024-08-12 14:00,772.566,50.86,0.018,34.468,988.1846
2024-08-12 15:00,686.701,49.861,0.018,34.416,987.8611
2024-08-12 16:00,523.893,48.364,0.018,33.261,987.95996
2024-08-12 17:00,338.714,49.776,0.018,31.655,988.0568
2024-08-12 18:00,157.705,47.886,0.018,30.032,988.1398
2024-08-12 19:00,13.018,51.347,0.017,28.326,988.66565
2024-08-12 20:00,0,55.062,0.018,27.233,989.43506
2024-08-12 21:00,0,54.93,0.017,26.33,990.2154
2024-08-12 22:00,0,55.8,0.017,25.868,990.6808
2024-08-12 23:00,0,54.921,0.016,25.445,990.8067
2024-08-13 0:00,0,56.021,0.016,24.969,991.0576
2024-08-13 1:00,0,59.592,0.017,25.08,991.0656
2024-08-13 2:00,0,62.006,0.017,24.732,991.2166
2024-08-13 3:00,0,63.017,0.017,24.505,991.32214
2024-08-13 4:00,0,63.24,0.017,24.31,991.65485
2024-08-13 5:00,0,64.396,0.017,24.03,991.99634
2024-08-13 6:00,1.666,65.32,0.017,23.822,992.43964
2024-08-13 7:00,130.548,63.171,0.017,25.624,992.7203
2024-08-13 8:00,314.374,62.07,0.017,27.419,993.025
2024-08-13 9:00,487.677,59.648,0.017,29.045,993.22363
2024-08-13 10:00,628.871,57.141,0.017,30.445,993.03577
2024-08-13 11:00,706.525,55.646,0.017,31.93,992.74524
2024-08-13 12:00,759.383,53.848,0.017,33.716,992.443
2024-08-13 13:00,793.975,52.888,0.017,34.297,992.03613
2024-08-13 14:00,766.513,52.027,0.017,34.371,991.65924
2024-08-13 15:00,692.259,50.339,0.017,34.354,991.2435
2024-08-13 16:00,537.231,50.024,0.017,33.276,991.14905
2024-08-13 17:00,353.407,50.219,0.018,31.855,991.0374
2024-08-13 18:00,160.903,52.131,0.018,30.384,990.98956
2024-08-13 19:00,11.495,54.964,0.018,28.797,991.29333
2024-08-13 20:00,0,56.022,0.017,27.496,991.72986
2024-08-13 21:00,0,61.632,0.018,26.612,992.2871
2024-08-13 22:00,0,63.027,0.018,26.105,992.64087
2024-08-13 23:00,0,59.137,0.017,25.461,992.7961
2024-08-14 0:00,0,61.573,0.017,25.014,993.0346
2024-08-14 1:00,0,60.359,0.016,24.714,992.9837
2024-08-14 2:00,0,62.277,0.016,24.348,992.7925
2024-08-14 3:00,0,63.17,0.016,24.103,992.5899
2024-08-14 4:00,0,63.197,0.016,23.884,992.5409
2024-08-14 5:00,0,65.176,0.015,23.618,992.6774
2024-08-14 6:00,1.359,66.716,0.015,23.39,992.8509
2024-08-14 7:00,122.619,65.34,0.016,25.098,993.06885
2024-08-14 8:00,283.278,63.967,0.016,26.994,993.1893
2024-08-14 9:00,437.681,61.099,0.016,28.914,993.2659
2024-08-14 10:00,610.348,58.155,0.016,30.653,993.0629
2024-08-14 11:00,711.39,55.398,0.016,32.227,992.79736
2024-08-14 12:00,788.547,53.215,0.016,33.562,992.48755
2024-08-14 13:00,765.727,51.635,0.016,33.543,991.87146
2024-08-14 14:00,714.679,51.168,0.016,33.724,991.34094
2024-08-14 15:00,637.515,49.935,0.016,33.752,990.799
2024-08-14 16:00,503.201,50.458,0.017,32.475,990.55963
2024-08-14 17:00,335.378,50.673,0.017,31.427,990.595
2024-08-14 18:00,163.026,51.968,0.018,29.964,990.6057
2024-08-14 19:00,10.077,56.75,0.018,28.503,990.9418
2024-08-14 20:00,0,54.737,0.017,27.371,991.4737
2024-08-14 21:00,0,56.083,0.017,26.171,992.032
2024-08-14 22:00,0,58.368,0.017,25.793,992.41736
2024-08-14 23:00,0,59.49,0.017,25.388,992.5889
2024-08-15 0:00,0,59.599,0.017,25.156,992.5755
2024-08-15 1:00,0,61.946,0.016,24.632,992.69147
2024-08-15 2:00,0,62.96,0.016,24.324,992.4821
2024-08-15 3:00,0,64.163,0.016,24.201,992.39716
2024-08-15 4:00,0,64.75,0.016,23.889,992.3514
2024-08-15 5:00,0,66.386,0.016,23.581,992.25946
2024-08-15 6:00,1.076,67.74,0.016,23.356,992.49884
2024-08-15 7:00,119.182,66.089,0.017,25.413,992.9069
2024-08-15 8:00,297.501,63.788,0.017,27.414,993.1067
2024-08-15 9:00,470.916,61.519,0.017,29.49,993.26
2024-08-15 10:00,644.126,57.894,0.017,31.212,993.0633
2024-08-15 11:00,764.76,54.271,0.017,32.671,992.6811
2024-08-15 12:00,754.939,52.119,0.016,33.897,992.19507
2024-08-15 13:00,768.622,49.992,0.016,34.187,991.61847
2024-08-15 14:00,724.172,48.139,0.016,34.179,991.0322
2024-08-15 15:00,668.629,47.228,0.016,34.167,990.41754
2024-08-15 16:00,481.182,47.357,0.016,32.693,990.29645
2024-08-15 17:00,309.575,48.512,0.017,31.133,990.22943
2024-08-15 18:00,148.737,52.634,0.018,29.714,990.30774
2024-08-15 19:00,8.508,58.453,0.019,28.081,990.75195
2024-08-15 20:00,0,61.684,0.019,26.71,991.3392
2024-08-15 21:00,0,60.702,0.018,25.801,991.89044
2024-08-15 22:00,0,63.464,0.018,25.573,992.16266
2024-08-15 23:00,0,65.924,0.018,25.069,992.21484
2024-08-16 0:00,0,64.749,0.017,24.776,992.3806
2024-08-16 1:00,0,61.281,0.017,24.788,992.6294
2024-08-16 2:00,0,61.812,0.017,24.651,992.5038
2024-08-16 3:00,0,62.99,0.017,24.37,992.4744
2024-08-16 4:00,0,63.846,0.017,24.295,992.6475
2024-08-16 5:00,0,64.737,0.017,24.188,992.79395
2024-08-16 6:00,0.871,65.921,0.017,24.142,993.1306
2024-08-16 7:00,107.258,65.145,0.017,25.679,993.3201
2024-08-16 8:00,242.028,64.906,0.017,27.044,993.4027
2024-08-16 9:00,434.699,62.999,0.018,29.665,993.49176
2024-08-16 10:00,575.845,60.378,0.018,31.311,993.3159
2024-08-16 11:00,713.781,56.796,0.017,32.73,993.03186
2024-08-16 12:00,773.243,53.242,0.017,34.156,992.65753
2024-08-16 13:00,789.331,50.32,0.017,34.141,992.18066
2024-08-16 14:00,704.284,50.115,0.017,33.248,991.66693
2024-08-16 15:00,597.884,49.418,0.017,33.049,991.3794
2024-08-16 16:00,461.508,48.556,0.017,32.071,991.3918
2024-08-16 17:00,300.645,49.178,0.017,31.003,991.4233
2024-08-16 18:00,141.073,53.648,0.019,29.546,991.51575
2024-08-16 19:00,7.29,56.294,0.018,27.824,991.93317
2024-08-16 20:00,0,57.556,0.018,26.627,992.5399
2024-08-16 21:00,0,61.731,0.018,25.924,993.2776
2024-08-16 22:00,0,63.757,0.018,25.494,993.53314
2024-08-16 23:00,0,65.077,0.018,25.078,993.58606
2024-08-17 0:00,0,62.54,0.017,24.789,993.7316
2024-08-17 1:00,0,63.526,0.017,24.688,994.0057
2024-08-17 2:00,0,63.887,0.017,24.399,994.0687
2024-08-17 3:00,0,64.482,0.016,24.098,994.1468
2024-08-17 4:00,0,65.492,0.016,23.905,994.2838
2024-08-17 5:00,0,66.089,0.016,23.658,994.4997
2024-08-17 6:00,0.676,67.914,0.016,23.419,994.78186
2024-08-17 7:00,111.839,65.995,0.017,25.435,995.0351
2024-08-17 8:00,272.639,64.965,0.017,27.599,995.14246
2024-08-17 9:00,433.319,63.994,0.017,29.5,995.372
2024-08-17 10:00,605.364,60.843,0.017,31.44,995.15564
2024-08-17 11:00,711.924,56.562,0.017,33.097,994.8563
2024-08-17 12:00,772.491,54.143,0.017,34.43,994.521
2024-08-17 13:00,808.238,51.824,0.017,34.511,994.1108
2024-08-17 14:00,720.841,50.389,0.017,34.21,993.5052
2024-08-17 15:00,637.45,49.849,0.017,33.803,992.9716
2024-08-17 16:00,484.458,49.202,0.017,32.329,992.9876
2024-08-17 17:00,279.406,50.562,0.017,30.763,993.09644
2024-08-17 18:00,115.454,55.297,0.019,29.128,993.14294
2024-08-17 19:00,5.982,59.396,0.019,27.678,993.6014
2024-08-17 20:00,0,61.937,0.018,26.606,994.1728
2024-08-17 21:00,0,65.764,0.019,25.997,994.67914
2024-08-17 22:00,0,61.943,0.017,25.558,994.9004
2024-08-17 23:00,0,62.743,0.017,25.269,995.07794
2024-08-18 0:00,0,63.341,0.017,25.144,995.1114
2024-08-18 1:00,0,62.868,0.016,24.497,995.21204
2024-08-18 2:00,0,62.862,0.016,24.213,995.02985
