기상관측일시,습도(%),기온(degC),대기압(mmHg)
2024-09-20 4:00,90.27,27.33,753.83303
2024-09-20 5:00,90.81,27.17,753.55798
2024-09-20 6:00,90.04,27.00,753.34659
2024-09-20 7:00,89.39,27.24,753.19244
2024-09-20 8:00,88.33,26.97,753.70886
2024-09-20 9:00,91.31,25.83,753.73997
2024-09-20 10:00,92.24,25.82,753.65422
2024-09-20 11:00,93.21,25.61,753.40755
2024-09-20 12:00,94.70,25.64,752.74477
2024-09-20 13:00,92.50,26.25,752.06765
2024-09-20 14:00,89.60,26.62,751.72405
2024-09-20 15:00,90.23,26.75,751.34337
2024-09-20 16:00,89.85,26.58,751.15866
2024-09-20 17:00,91.25,26.55,751.14629
2024-09-20 18:00,91.05,26.34,751.00114
2024-09-20 19:00,91.43,26.19,750.84804
2024-09-20 20:00,93.89,25.97,750.84634
2024-09-20 21:00,96.11,25.63,750.43947
2024-09-20 22:00,95.79,25.65,750.01002
2024-09-20 23:00,95.87,25.73,749.41968
2024-09-21 0:00,93.92,26.37,749.31534
2024-09-21 1:00,90.54,26.23,749.62581
2024-09-21 2:00,92.68,22.85,749.72756
2024-09-21 3:00,96.18,22.48,749.19427
2024-09-21 4:00,96.37,22.11,749.29298
2024-09-21 5:00,97.01,21.36,749.23219
2024-09-21 6:00,97.13,21.24,749.10830
2024-09-21 7:00,97.13,21.27,749.15838
2024-09-21 8:00,97.17,21.24,749.20662
2024-09-21 9:00,97.06,21.35,749.53040
2024-09-21 10:00,97.17,21.94,749.31315
2024-09-21 11:00,94.27,21.66,749.57537
2024-09-21 12:00,94.80,21.33,749.43731
2024-09-21 13:00,95.84,21.12,749.26787
2024-09-21 14:00,95.03,20.47,748.95304
2024-09-21 15:00,95.25,20.44,748.77714
2024-09-21 16:00,95.33,20.66,748.58743
2024-09-21 17:00,95.69,20.56,748.44818
2024-09-21 18:00,95.57,20.44,748.52977
2024-09-21 19:00,94.38,20.44,748.72450
2024-09-21 20:00,91.42,20.69,749.22538
2024-09-21 21:00,90.05,20.88,749.87828
2024-09-21 22:00,88.55,20.84,750.27158
2024-09-21 23:00,89.51,20.72,750.22121
2024-09-22 0:00,86.97,20.48,750.32712
2024-09-22 1:00,82.91,20.19,750.60218
2024-09-22 2:00,80.77,19.91,750.85746
2024-09-22 3:00,81.70,19.68,751.22490
2024-09-22 4:00,81.59,19.29,751.56745
2024-09-22 5:00,86.65,19.02,751.97404
2024-09-22 6:00,83.13,18.99,752.53168
2024-09-22 7:00,81.05,19.19,752.98380
2024-09-22 8:00,79.09,19.49,753.41528
2024-09-22 9:00,74.19,20.90,753.61506
2024-09-22 10:00,70.13,22.22,753.79384
2024-09-22 11:00,68.72,23.53,753.56847
2024-09-22 12:00,67.57,24.51,753.11252
2024-09-22 13:00,65.85,25.11,752.92995
2024-09-22 14:00,64.69,25.02,752.96693
2024-09-22 15:00,63.36,25.02,752.98967
2024-09-22 16:00,62.99,25.05,753.09234
2024-09-22 17:00,65.91,24.83,753.31295
2024-09-22 18:00,68.41,24.35,753.60992
2024-09-22 19:00,69.63,23.76,754.24565
2024-09-22 20:00,68.41,23.36,755.21579
2024-09-22 21:00,65.19,22.69,755.92344
2024-09-22 22:00,65.97,21.74,756.46189
2024-09-22 23:00,67.16,21.07,756.79991
2024-09-23 0:00,68.97,20.47,757.02087
2024-09-23 1:00,69.44,20.01,757.23297
2024-09-23 2:00,70.74,19.57,757.44788
2024-09-23 3:00,71.78,19.16,757.56332
2024-09-23 4:00,71.96,18.79,757.73176
2024-09-23 5:00,70.69,18.65,758.00393
2024-09-23 6:00,72.35,18.42,758.42200
2024-09-23 7:00,64.99,20.34,758.75777
2024-09-23 8:00,61.59,20.99,758.83096
2024-09-23 9:00,59.07,21.03,758.91414
2024-09-23 10:00,55.27,21.85,758.70357
2024-09-23 11:00,52.60,22.71,758.36659
2024-09-23 12:00,50.60,23.27,757.71604
2024-09-23 13:00,48.73,23.80,757.15313
2024-09-23 14:00,48.81,24.15,756.69913
2024-09-23 15:00,48.17,24.37,756.47429
2024-09-23 16:00,47.12,24.45,756.64190
2024-09-23 17:00,46.95,24.07,756.82681
2024-09-23 18:00,50.00,23.35,757.07639
2024-09-23 19:00,54.15,22.36,757.25577
2024-09-23 20:00,58.50,21.32,757.66207
2024-09-23 21:00,61.56,20.55,758.04456
2024-09-23 22:00,61.65,19.95,758.24751
2024-09-23 23:00,60.51,19.26,758.26240
2024-09-24 0:00,60.42,18.85,758.19351
2024-09-24 1:00,60.63,18.48,758.16916
2024-09-24 2:00,60.83,18.10,757.99498
2024-09-24 3:00,61.89,17.76,757.93585
2024-09-24 4:00,65.64,17.34,757.88610
2024-09-24 5:00,66.99,16.96,757.84931
2024-09-24 6:00,71.04,16.69,757.94338
2024-09-24 7:00,67.40,17.48,758.04978
2024-09-24 8:00,60.69,19.40,758.10820
2024-09-24 9:00,58.00,20.33,758.19188
2024-09-24 10:00,55.28,21.54,757.88058
2024-09-24 11:00,51.49,22.80,757.37084
2024-09-24 12:00,49.55,23.58,756.73027
2024-09-24 13:00,48.34,24.12,756.21190
2024-09-24 14:00,45.55,24.75,755.69880
2024-09-24 15:00,43.73,25.25,755.42930
2024-09-24 16:00,43.61,25.66,755.31291
2024-09-24 17:00,46.38,25.44,755.33440
2024-09-24 18:00,54.81,24.37,755.52600
2024-09-24 19:00,65.04,22.74,755.77444
2024-09-24 20:00,70.90,21.50,755.93353
2024-09-24 21:00,75.40,20.57,755.97529
2024-09-24 22:00,79.44,19.83,756.17315
2024-09-24 23:00,80.39,19.33,756.08850
2024-09-25 0:00,81.00,19.29,756.02407
2024-09-25 1:00,82.73,19.26,755.93452
2024-09-25 2:00,83.70,19.69,755.97507
2024-09-25 3:00,84.37,19.85,755.91507
2024-09-25 4:00,86.50,19.48,755.77765
2024-09-25 5:00,86.73,19.41,755.61570
2024-09-25 6:00,87.25,19.56,755.80422
2024-09-25 7:00,84.26,20.43,755.77994
2024-09-25 8:00,73.34,22.35,756.22433
2024-09-25 9:00,68.48,23.76,756.50629
2024-09-25 10:00,65.22,24.62,756.38253
2024-09-25 11:00,63.83,25.12,755.67349
2024-09-25 12:00,60.89,25.78,755.02716
2024-09-25 13:00,57.69,26.25,754.76232
2024-09-25 14:00,56.08,26.52,754.58077
2024-09-25 15:00,54.93,26.84,753.98908
2024-09-25 16:00,55.26,27.33,754.11188
2024-09-25 17:00,57.98,27.08,754.26349
2024-09-25 18:00,63.80,25.97,754.37810
2024-09-25 19:00,70.66,24.53,754.64637
2024-09-25 20:00,76.24,23.54,754.80332
2024-09-25 21:00,78.00,23.19,755.04401
2024-09-25 22:00,80.98,22.85,754.98451
2024-09-25 23:00,81.97,22.75,754.84245
2024-09-26 0:00,84.08,22.54,754.89841
2024-09-26 1:00,85.59,22.05,754.74496
2024-09-26 2:00,86.59,21.81,754.66038
2024-09-26 3:00,87.90,21.63,754.48117
2024-09-26 4:00,88.56,21.49,754.22131
2024-09-26 5:00,89.42,21.31,754.53309
2024-09-26 6:00,90.17,21.16,754.80439
2024-09-26 7:00,87.14,21.72,755.04542
2024-09-26 8:00,81.85,22.89,755.20499
2024-09-26 9:00,78.03,23.73,755.36315
2024-09-26 10:00,70.82,25.05,755.37963
2024-09-26 11:00,62.42,26.90,754.83308
2024-09-26 12:00,55.62,27.97,754.28844
2024-09-26 13:00,54.23,28.10,753.74144
2024-09-26 14:00,52.93,28.48,753.27440
2024-09-26 15:00,55.37,28.32,752.88068
2024-09-26 16:00,58.02,28.07,752.90234
2024-09-26 17:00,61.43,27.62,753.10849
2024-09-26 18:00,66.80,26.42,753.29113
2024-09-26 19:00,70.02,25.47,753.79517
2024-09-26 20:00,73.11,24.64,754.19269
2024-09-26 21:00,77.51,23.98,754.53053
2024-09-26 22:00,81.70,23.26,754.60431
2024-09-26 23:00,83.81,22.72,754.53090
2024-09-27 0:00,86.13,22.19,754.53745
2024-09-27 1:00,87.00,22.10,754.33918
2024-09-27 2:00,88.61,21.82,754.13427
2024-09-27 3:00,88.65,21.44,754.10225
2024-09-27 4:00,89.96,21.01,754.23010
2024-09-27 5:00,91.46,20.60,754.39448
2024-09-27 6:00,93.08,20.24,754.73482
2024-09-27 7:00,94.03,20.25,755.18148
2024-09-27 8:00,92.39,20.80,755.44081
2024-09-27 9:00,82.76,22.46,755.50462
2024-09-27 10:00,71.70,23.90,755.31589
2024-09-27 11:00,61.74,25.17,754.95385
2024-09-27 12:00,54.56,25.91,754.42663
2024-09-27 13:00,51.96,26.34,754.06393
2024-09-27 14:00,45.89,26.91,753.72220
2024-09-27 15:00,44.46,27.29,753.65615
2024-09-27 16:00,47.09,27.20,753.82828
2024-09-27 17:00,52.99,26.52,753.99303
2024-09-27 18:00,58.32,25.60,754.38179
2024-09-27 19:00,69.29,23.51,754.93544
2024-09-27 20:00,75.07,22.41,755.35231
2024-09-27 21:00,80.09,21.61,755.51292
2024-09-27 22:00,82.74,21.20,755.67500
2024-09-27 23:00,84.50,20.74,755.87671
2024-09-28 0:00,83.33,20.74,755.96828
2024-09-28 1:00,86.19,20.34,756.21807
2024-09-28 2:00,88.12,19.78,756.31250
2024-09-28 3:00,87.16,19.68,756.39139
2024-09-28 4:00,88.51,19.34,756.67011
2024-09-28 5:00,89.59,18.95,757.20502
2024-09-28 6:00,88.61,19.01,757.66199
2024-09-28 7:00,81.57,20.63,758.00467
2024-09-28 8:00,73.09,22.79,758.16652
2024-09-28 9:00,68.55,24.10,758.21782
2024-09-28 10:00,62.88,25.27,758.17382
2024-09-28 11:00,57.64,26.24,757.95680
2024-09-28 12:00,57.02,26.68,757.57105
2024-09-28 13:00,56.49,26.85,757.27638
2024-09-28 14:00,55.28,27.06,757.17773
2024-09-28 15:00,55.92,26.94,757.29721
2024-09-28 16:00,57.11,26.40,757.55157
2024-09-28 17:00,59.66,25.81,757.76930
2024-09-28 18:00,62.64,25.19,758.11189
2024-09-28 19:00,65.15,24.34,758.58175
2024-09-28 20:00,65.68,23.98,759.11866
2024-09-28 21:00,63.21,23.74,759.29047
2024-09-28 22:00,63.77,23.61,759.52978
2024-09-28 23:00,65.64,23.16,759.60376
2024-09-29 0:00,68.18,22.69,759.54523
2024-09-29 1:00,68.94,22.41,759.49748
2024-09-29 2:00,69.39,22.05,759.54512
2024-09-29 3:00,71.50,21.68,759.55742
2024-09-29 4:00,73.54,21.22,759.67527
2024-09-29 5:00,74.01,21.09,760.03767
2024-09-29 6:00,74.78,20.87,760.46088
2024-09-29 7:00,72.37,21.68,760.71310
2024-09-29 8:00,67.90,22.73,760.61150
2024-09-29 9:00,65.93,23.56,760.36847
2024-09-29 10:00,59.67,24.72,760.02783
2024-09-29 11:00,55.66,25.52,759.57969
2024-09-29 12:00,52.13,26.17,759.04383
2024-09-29 13:00,51.96,26.44,758.59360
2024-09-29 14:00,50.97,26.45,758.31356
2024-09-29 15:00,50.12,26.56,758.03684
2024-09-29 16:00,50.30,26.48,758.03052
2024-09-29 17:00,50.95,26.31,758.21580
2024-09-29 18:00,55.10,25.44,758.33703
2024-09-29 19:00,57.38,24.47,758.70166
2024-09-29 20:00,63.23,23.45,759.22142
2024-09-29 21:00,71.15,21.98,759.46287
2024-09-29 22:00,66.86,21.51,759.32651
2024-09-29 23:00,57.89,21.67,759.08914
2024-09-30 0:00,56.46,21.31,759.04328
2024-09-30 1:00,62.72,20.28,758.93920
2024-09-30 2:00,67.44,19.22,758.83118
2024-09-30 3:00,72.13,18.14,758.67079
2024-09-30 4:00,76.29,17.21,758.55126
2024-09-30 5:00,80.22,16.47,758.46222
2024-09-30 6:00,83.06,16.05,758.50949
2024-09-30 7:00,74.63,18.29,758.48096
2024-09-30 8:00,68.21,19.90,758.40229
2024-09-30 9:00,62.49,21.29,758.25102
2024-09-30 10:00,60.04,22.90,757.82777
2024-09-30 11:00,55.20,24.37,757.15812
2024-09-30 12:00,49.22,25.06,756.52222
2024-09-30 13:00,45.32,25.71,755.93788
2024-09-30 14:00,44.91,26.09,755.36095
2024-09-30 15:00,43.02,26.49,754.90675
2024-09-30 16:00,43.35,26.33,754.61326
2024-09-30 17:00,46.15,25.70,754.42339
2024-09-30 18:00,54.36,24.42,754.41029
2024-09-30 19:00,66.15,22.35,754.78498
2024-09-30 20:00,69.64,21.35,755.02610
2024-09-30 21:00,74.88,20.38,755.16306
2024-09-30 22:00,77.45,19.93,755.17423
2024-09-30 23:00,81.66,19.30,754.82543
2024-10-01 0:00,84.51,18.45,754.35937
2024-10-01 1:00,87.13,17.85,753.82822
2024-10-01 2:00,86.43,17.91,753.44848
2024-10-01 3:00,87.10,17.81,753.18230
2024-10-01 4:00,88.28,17.44,752.96171
2024-10-01 5:00,89.42,17.15,752.79459
2024-10-01 6:00,91.04,16.87,752.76694
2024-10-01 7:00,83.00,18.50,752.91002
2024-10-01 8:00,78.17,19.23,752.83481
2024-10-01 9:00,76.74,20.09,752.88356
2024-10-01 10:00,84.26,19.71,753.07644
2024-10-01 11:00,90.04,19.55,753.12602
2024-10-01 12:00,87.97,19.94,753.14540
2024-10-01 13:00,77.71,20.20,753.16421
2024-10-01 14:00,68.61,20.03,753.03087
2024-10-01 15:00,66.62,19.81,753.22755
2024-10-01 16:00,64.97,19.57,753.58862
2024-10-01 17:00,62.26,19.41,753.97933
2024-10-01 18:00,58.79,18.73,754.37146
2024-10-01 19:00,69.56,17.64,754.85774
2024-10-01 20:00,68.08,16.97,755.32595
2024-10-01 21:00,66.10,16.68,755.76254
2024-10-01 22:00,61.37,16.16,756.30435
2024-10-01 23:00,62.05,15.58,756.69428
2024-10-02 0:00,62.47,14.93,756.77904
2024-10-02 1:00,75.11,13.61,756.76362
2024-10-02 2:00,78.42,12.77,756.73933
2024-10-02 3:00,83.55,11.92,756.83426
2024-10-02 4:00,83.45,11.69,756.83312
2024-10-02 5:00,86.62,11.66,757.13404
2024-10-02 6:00,86.46,11.86,757.63579
2024-10-02 7:00,84.36,12.23,757.96566
2024-10-02 8:00,73.85,13.64,758.43069
2024-10-02 9:00,56.26,15.01,758.79226
2024-10-02 10:00,45.74,16.23,759.13152
2024-10-02 11:00,38.47,16.75,759.05573
2024-10-02 12:00,36.52,17.50,758.72495
2024-10-02 13:00,33.74,17.97,758.17088
2024-10-02 14:00,32.40,18.54,757.94554
2024-10-02 15:00,34.53,18.73,757.82384
2024-10-02 16:00,33.59,18.66,758.03707
2024-10-02 17:00,37.05,18.15,758.23934
2024-10-02 18:00,43.90,16.99,758.70559
2024-10-02 19:00,58.69,15.17,759.38276
2024-10-02 20:00,66.96,13.45,759.91365
2024-10-02 21:00,73.49,12.25,760.43126
2024-10-02 22:00,76.39,11.72,760.81307
2024-10-02 23:00,77.08,11.35,760.94909
2024-10-03 0:00,81.77,10.47,760.94965
2024-10-03 1:00,84.77,9.87,760.95527
2024-10-03 2:00,86.12,9.52,760.84769
2024-10-03 3:00,87.39,9.16,760.83923
2024-10-03 4:00,87.82,9.13,760.84440
2024-10-03 5:00,89.05,9.18,761.14588
2024-10-03 6:00,87.84,9.54,761.27219
2024-10-03 7:00,85.98,10.35,761.46552
2024-10-03 8:00,80.32,11.56,761.63362
2024-10-03 9:00,77.07,12.82,761.81884
2024-10-03 10:00,75.87,13.51,761.74809
2024-10-03 11:00,72.66,14.61,761.52156
2024-10-03 12:00,78.12,14.74,761.52299
2024-10-03 13:00,79.40,15.01,761.08602
2024-10-03 14:00,81.85,15.15,761.15436
2024-10-03 15:00,84.34,15.00,761.19484
2024-10-03 16:00,86.05,15.13,761.34072
2024-10-03 17:00,86.18,14.87,760.87750
2024-10-03 18:00,87.97,14.62,760.65093
2024-10-03 19:00,89.14,14.48,761.14830
2024-10-03 20:00,90.72,13.92,761.11417
2024-10-03 21:00,91.81,13.44,761.45313
2024-10-03 22:00,92.93,12.72,761.61920
2024-10-03 23:00,95.89,12.27,761.58320
2024-10-04 0:00,97.70,12.08,761.66639
2024-10-04 1:00,97.74,11.71,761.95666
2024-10-04 2:00,98.07,11.52,762.14783
2024-10-04 3:00,98.29,11.32,762.28825
2024-10-04 4:00,98.18,11.47,762.51136
2024-10-04 5:00,98.11,11.66,762.90319
2024-10-04 6:00,97.88,11.74,763.20267
2024-10-04 7:00,97.38,12.11,763.45974
2024-10-04 8:00,95.16,12.49,763.73636
2024-10-04 9:00,92.23,13.05,764.02207
2024-10-04 10:00,85.10,14.52,764.08434
2024-10-04 11:00,78.07,16.01,763.67872
2024-10-04 12:00,72.47,17.47,763.01283
2024-10-04 13:00,64.02,18.74,762.22353
2024-10-04 14:00,59.23,19.73,761.79471
2024-10-04 15:00,59.35,20.30,761.64525
2024-10-04 16:00,57.36,20.53,761.62800
2024-10-04 17:00,59.15,20.36,761.54953
2024-10-04 18:00,64.51,19.41,761.65968
2024-10-04 19:00,73.63,17.74,762.10406
2024-10-04 20:00,77.96,16.36,762.54919
2024-10-04 21:00,80.88,15.26,762.87651
2024-10-04 22:00,85.48,14.51,762.81506
2024-10-04 23:00,88.94,13.62,762.85857
2024-10-05 0:00,90.90,13.03,762.94923
2024-10-05 1:00,91.36,12.54,762.91686
2024-10-05 2:00,92.41,11.98,762.79104
2024-10-05 3:00,92.07,11.54,762.68216
2024-10-05 4:00,94.44,11.12,762.59444
2024-10-05 5:00,97.56,10.74,762.77452
2024-10-05 6:00,98.10,10.62,762.76745
2024-10-05 7:00,97.93,10.86,762.92132
2024-10-05 8:00,97.00,12.34,763.02556
2024-10-05 9:00,84.19,14.97,763.07747
2024-10-05 10:00,72.57,17.46,762.93183
2024-10-05 11:00,64.20,19.38,762.42696
2024-10-05 12:00,57.54,20.65,761.73101
2024-10-05 13:00,53.90,21.50,761.05356
2024-10-05 14:00,52.73,21.94,760.66167
2024-10-05 15:00,49.32,22.06,760.59575
2024-10-05 16:00,50.00,21.87,760.68922
2024-10-05 17:00,51.09,21.62,760.73298
2024-10-05 18:00,61.09,20.28,760.71812
2024-10-05 19:00,70.98,18.30,760.86539
2024-10-05 20:00,76.68,17.01,761.04568
2024-10-05 21:00,81.52,15.80,761.15235
2024-10-05 22:00,84.77,15.20,761.34490
2024-10-05 23:00,87.65,14.55,761.24750
2024-10-06 0:00,89.03,14.22,761.32412
2024-10-06 1:00,90.43,13.96,761.25301
2024-10-06 2:00,91.78,13.86,761.02809
2024-10-06 3:00,91.13,13.82,760.77332
2024-10-06 4:00,92.29,13.71,760.51165
2024-10-06 5:00,92.80,13.69,760.50005
2024-10-06 6:00,92.03,14.04,760.55416
2024-10-06 7:00,89.34,14.56,760.83882
2024-10-06 8:00,87.61,15.18,761.26586
2024-10-06 9:00,84.34,15.95,761.27343
2024-10-06 10:00,82.54,16.47,760.83786
2024-10-06 11:00,78.37,17.28,760.38353
2024-10-06 12:00,77.02,17.70,760.11771
2024-10-06 13:00,76.93,17.87,759.13339
2024-10-06 14:00,78.45,18.17,758.75680
2024-10-06 15:00,80.56,18.40,759.15856
2024-10-06 16:00,80.22,18.55,759.35896
2024-10-06 17:00,81.02,18.52,759.39489
2024-10-06 18:00,83.63,18.31,759.61189
2024-10-06 19:00,88.28,17.85,759.48634
2024-10-06 20:00,90.06,17.54,759.41232
2024-10-06 21:00,91.33,17.27,759.34667
2024-10-06 22:00,92.23,16.95,759.12061
2024-10-06 23:00,93.31,16.58,758.84919
2024-10-07 0:00,92.70,16.47,758.82197
2024-10-07 1:00,94.16,16.27,758.91534
2024-10-07 2:00,94.45,16.19,758.87530
2024-10-07 3:00,94.70,16.10,758.68833
2024-10-07 4:00,94.24,15.85,758.71039
2024-10-07 5:00,93.60,15.38,758.55628
2024-10-07 6:00,93.28,14.56,758.68955
2024-10-07 7:00,93.70,14.12,758.74709
2024-10-07 8:00,93.74,14.41,758.84892
2024-10-07 9:00,91.20,15.61,758.78921
2024-10-07 10:00,83.22,17.31,758.50331
2024-10-07 11:00,74.57,18.84,758.26171
2024-10-07 12:00,71.65,19.63,757.66690
2024-10-07 13:00,68.59,20.22,757.01541
2024-10-07 14:00,68.33,20.46,756.81645
2024-10-07 15:00,68.31,20.42,756.64695
2024-10-07 16:00,69.05,20.08,756.76914
2024-10-07 17:00,74.12,19.61,756.79732
2024-10-07 18:00,80.77,18.98,756.83335
2024-10-07 19:00,82.88,18.52,757.23031
2024-10-07 20:00,85.77,18.04,757.41666
2024-10-07 21:00,89.05,17.30,757.59806
2024-10-07 22:00,90.44,16.62,757.63643
2024-10-07 23:00,91.53,15.88,757.49168
2024-10-08 0:00,92.19,15.48,757.33130
2024-10-08 1:00,94.44,15.10,757.30823
2024-10-08 2:00,95.88,14.84,757.24905
2024-10-08 3:00,96.39,14.55,757.08889
2024-10-08 4:00,97.72,14.01,757.10432
2024-10-08 5:00,97.97,13.74,757.23001
2024-10-08 6:00,98.15,13.83,757.38685
2024-10-08 7:00,98.17,13.95,757.60941
2024-10-08 8:00,97.82,14.19,757.93817
2024-10-08 9:00,96.75,14.71,758.15155
2024-10-08 10:00,93.90,15.25,758.09391
2024-10-08 11:00,89.41,15.92,757.91188
2024-10-08 12:00,83.40,17.00,757.55343
2024-10-08 13:00,74.89,18.37,756.88539
2024-10-08 14:00,66.90,19.74,756.34743
2024-10-08 15:00,60.51,20.51,756.11267
2024-10-08 16:00,58.04,20.70,756.20376
2024-10-08 17:00,62.59,20.33,756.22547
2024-10-08 18:00,71.93,19.00,756.49954
2024-10-08 19:00,79.97,17.36,757.09037
2024-10-08 20:00,85.45,16.19,757.47245
2024-10-08 21:00,87.95,15.71,757.90036
2024-10-08 22:00,88.51,15.28,758.00439
2024-10-08 23:00,90.89,14.43,757.93105
2024-10-09 0:00,91.87,14.00,757.88144
2024-10-09 1:00,94.05,13.51,757.85467
2024-10-09 2:00,96.45,13.22,757.70897
2024-10-09 3:00,94.40,12.85,757.50952
2024-10-09 4:00,94.70,12.49,757.63606
2024-10-09 5:00,95.41,12.15,757.91313
2024-10-09 6:00,96.52,11.81,758.07996
2024-10-09 7:00,97.50,12.01,758.11755
2024-10-09 8:00,96.23,13.67,758.19991
2024-10-09 9:00,78.86,16.84,758.13326
2024-10-09 10:00,66.12,19.00,757.68442
2024-10-09 11:00,55.41,20.68,757.29192
2024-10-09 12:00,53.07,21.44,756.71331
2024-10-09 13:00,51.70,21.83,756.08401
2024-10-09 14:00,50.14,22.28,755.64170
2024-10-09 15:00,49.14,22.55,755.39321
2024-10-09 16:00,50.57,22.56,755.32476
2024-10-09 17:00,52.73,22.21,755.35406
2024-10-09 18:00,58.67,21.25,755.42894
2024-10-09 19:00,69.94,19.24,755.69719
2024-10-09 20:00,78.59,17.76,755.90248
2024-10-09 21:00,80.00,17.21,756.16245
2024-10-09 22:00,80.82,16.94,756.17158
2024-10-09 23:00,79.17,17.19,756.15233
2024-10-10 0:00,72.23,17.42,755.93937
2024-10-10 1:00,67.80,17.51,756.03754
2024-10-10 2:00,67.66,17.14,756.02683
2024-10-10 3:00,72.80,16.35,755.98724
2024-10-10 4:00,74.53,15.56,756.00309
2024-10-10 5:00,75.09,15.31,756.07490
2024-10-10 6:00,78.40,14.80,756.26788
2024-10-10 7:00,79.48,14.94,756.58962
2024-10-10 8:00,69.84,16.94,756.75563
2024-10-10 9:00,62.27,18.51,756.81148
2024-10-10 10:00,58.03,19.79,756.61899
2024-10-10 11:00,58.28,21.26,756.24066
2024-10-10 12:00,59.05,21.94,755.74670
2024-10-10 13:00,58.77,22.03,755.16653
2024-10-10 14:00,54.91,22.74,754.75688
2024-10-10 15:00,52.12,22.49,754.82707
2024-10-10 16:00,58.41,21.35,755.04962
2024-10-10 17:00,71.99,19.96,755.25133
2024-10-10 18:00,82.12,18.43,755.54912
2024-10-10 19:00,85.04,17.67,755.95259
2024-10-10 20:00,87.26,16.86,756.24490
2024-10-10 21:00,90.87,16.06,756.53288
2024-10-10 22:00,92.53,15.57,756.72470
2024-10-10 23:00,94.14,14.97,756.82887
2024-10-11 0:00,95.41,14.64,756.91977
2024-10-11 1:00,96.68,14.13,757.00239
2024-10-11 2:00,97.25,13.78,756.96518
2024-10-11 3:00,96.34,13.69,757.02009
2024-10-11 4:00,96.80,13.60,757.27327
2024-10-11 5:00,97.52,13.44,757.61464
2024-10-11 6:00,97.96,13.25,757.91416
2024-10-11 7:00,97.92,13.45,758.24931
2024-10-11 8:00,97.50,14.06,758.64954
2024-10-11 9:00,95.85,14.96,758.96687
2024-10-11 10:00,91.11,16.09,759.10492
2024-10-11 11:00,83.24,17.71,758.97944
2024-10-11 12:00,70.20,19.78,758.48379
2024-10-11 13:00,58.70,21.01,757.86350
2024-10-11 14:00,53.82,21.76,757.45288
2024-10-11 15:00,52.21,22.24,757.50069
2024-10-11 16:00,56.25,22.07,757.56890
2024-10-11 17:00,60.74,21.77,757.82460
2024-10-11 18:00,69.32,20.33,758.34181
2024-10-11 19:00,77.70,18.42,758.85639
2024-10-11 20:00,82.26,17.21,759.20755
2024-10-11 21:00,85.55,16.50,759.76866
2024-10-11 22:00,88.40,15.57,760.19002
2024-10-11 23:00,90.06,14.84,760.45910
2024-10-12 0:00,91.03,14.37,760.54037
2024-10-12 1:00,91.50,13.87,760.74570
2024-10-12 2:00,93.69,13.17,760.87745
2024-10-12 3:00,95.93,12.83,760.94276
2024-10-12 4:00,97.16,12.47,761.15141
2024-10-12 5:00,97.59,12.29,761.59454
2024-10-12 6:00,98.11,12.56,762.01668
2024-10-12 7:00,98.02,12.67,762.61978
2024-10-12 8:00,97.73,13.06,762.98919
2024-10-12 9:00,94.84,14.46,763.03373
2024-10-12 10:00,86.50,16.25,762.81924
2024-10-12 11:00,71.94,18.70,762.56871
2024-10-12 12:00,59.33,20.49,762.00674
2024-10-12 13:00,51.89,21.37,761.58056
2024-10-12 14:00,46.17,21.91,761.26258
2024-10-12 15:00,47.81,22.20,761.08747
2024-10-12 16:00,51.14,22.37,761.05108
2024-10-12 17:00,52.25,21.88,761.16234
2024-10-12 18:00,62.50,20.40,761.45725
2024-10-12 19:00,72.74,18.28,761.76740
2024-10-12 20:00,79.60,16.81,762.10919
2024-10-12 21:00,81.82,15.89,762.42965
2024-10-12 22:00,84.53,15.08,762.72438
2024-10-12 23:00,85.97,14.36,762.73642
2024-10-13 0:00,88.72,13.35,762.64872
2024-10-13 1:00,91.47,12.83,762.61030
2024-10-13 2:00,94.26,12.23,762.62031
2024-10-13 3:00,92.77,11.95,762.41581
2024-10-13 4:00,95.25,11.95,762.41816
2024-10-13 5:00,96.79,11.90,762.63195
2024-10-13 6:00,97.15,11.81,762.86922
2024-10-13 7:00,97.41,11.91,762.99011
2024-10-13 8:00,95.73,12.92,763.13416
2024-10-13 9:00,85.18,15.06,763.23009
2024-10-13 10:00,74.68,17.25,763.08682
2024-10-13 11:00,67.46,18.91,762.65837
2024-10-13 12:00,59.97,20.62,761.98336
2024-10-13 13:00,49.59,22.04,761.41911
2024-10-13 14:00,51.31,22.57,761.05510
2024-10-13 15:00,52.83,22.84,760.83432
2024-10-13 16:00,57.18,22.56,760.71916
2024-10-13 17:00,61.63,22.03,760.92373
2024-10-13 18:00,64.63,21.30,760.98296
2024-10-13 19:00,71.57,20.20,761.26595
2024-10-13 20:00,75.41,19.27,761.39822
2024-10-13 21:00,75.21,18.90,761.22750
2024-10-13 22:00,69.26,19.44,761.26589
2024-10-13 23:00,74.89,18.97,761.21377
2024-10-14 0:00,79.83,18.12,761.10977
2024-10-14 1:00,81.80,17.52,760.94369
2024-10-14 2:00,85.48,16.85,760.72448
2024-10-14 3:00,85.85,16.56,760.38409
2024-10-14 4:00,87.11,16.43,760.23725
2024-10-14 5:00,87.62,16.35,760.16628
2024-10-14 6:00,87.63,16.54,760.21832
2024-10-14 7:00,88.38,16.57,760.37497
2024-10-14 8:00,87.83,16.93,760.48467
2024-10-14 9:00,88.47,17.31,760.21610
